id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0270412,2,2016-02-29 11:09:17,2016-02-29 11:13:55,1,-74.00995635986328,40.720638275146484,-74.00849914550781,40.71247482299805,N,278
id1172007,1,2016-01-07 23:11:22,2016-01-07 23:41:11,2,-73.7834701538086,40.64862823486328,-73.9891357421875,40.67033386230469,N,1789
id3443957,2,2016-02-05 00:00:40,2016-02-05 00:03:50,1,-73.96424102783203,40.71480941772461,-73.95662689208984,40.716819763183594,N,190
id3314275,2,2016-02-27 18:38:15,2016-02-27 18:43:49,1,-73.97508239746094,40.757972717285156,-73.98075866699219,40.747745513916016,N,334
id1488548,2,2016-02-14 12:02:20,2016-02-14 12:20:27,1,-73.96607208251953,40.758155822753906,-74.00106048583984,40.75726318359375,N,1087
id2823236,2,2016-02-18 00:29:15,2016-02-18 00:49:11,2,-73.9810562133789,40.76784896850586,-73.94381713867188,40.825225830078125,N,1196
id2147717,2,2016-01-26 07:34:43,2016-01-26 07:42:23,1,-73.95252990722656,40.80852127075195,-73.94869995117188,40.803253173828125,N,460
id3687648,1,2016-02-19 23:16:37,2016-02-19 23:44:34,1,-74.01388549804688,40.706756591796875,-73.9813003540039,40.661705017089844,N,1677
id3222878,2,2016-01-15 23:59:37,2016-01-16 00:11:43,1,-73.96024322509766,40.77043151855469,-73.9667739868164,40.799041748046875,N,726
id2827202,2,2016-01-31 01:38:21,2016-01-31 02:05:15,5,-73.98265075683594,40.762123107910156,-73.89372253417969,40.72662353515625,N,1614
id2936843,2,2016-01-07 09:54:29,2016-01-07 09:57:56,6,-73.97783660888672,40.75482177734375,-73.97821807861328,40.76185607910156,N,207
id3598629,1,2016-01-09 02:01:49,2016-01-09 02:11:17,1,-73.99420166015625,40.721153259277344,-73.94398498535156,40.711891174316406,N,568
id2093582,2,2016-02-17 21:43:29,2016-02-17 22:06:59,1,-74.00727081298828,40.705318450927734,-73.88600158691406,40.7575569152832,N,1410
id2470019,1,2016-01-26 07:28:55,2016-01-26 08:05:36,4,-73.94723510742188,40.776058197021484,-73.78221130371094,40.64426040649414,Y,2201
id2135128,2,2016-02-16 18:03:27,2016-02-16 18:12:25,1,-73.9893569946289,40.74319839477539,-73.99607849121094,40.74666976928711,N,538
id2509303,1,2016-02-05 23:51:32,2016-02-06 00:07:36,1,-73.98684692382812,40.738765716552734,-73.96943664550781,40.78517150878906,N,964
id3633833,2,2016-02-05 17:48:05,2016-02-05 18:04:20,1,-73.98283386230469,40.74606704711914,-73.9637680053711,40.7705078125,N,975
id0949730,1,2016-02-28 08:47:15,2016-02-28 08:55:51,1,-73.96712493896484,40.793521881103516,-73.97771453857422,40.766319274902344,N,516
id1794918,2,2016-01-10 01:09:58,2016-01-10 01:25:21,1,-74.00019073486328,40.7377815246582,-73.95171356201172,40.76935958862305,N,923
id3441109,2,2016-02-17 16:37:16,2016-02-17 16:55:17,1,-73.95429992675781,40.76607131958008,-73.98743438720703,40.765541076660156,N,1081
id1135231,2,2016-02-26 16:15:08,2016-02-26 16:31:26,1,-74.00736999511719,40.732051849365234,-74.00164794921875,40.72106170654297,N,978
id2604813,2,2016-02-24 23:02:24,2016-02-24 23:09:14,1,-73.98725891113281,40.735740661621094,-73.99893951416016,40.734230041503906,N,410
id3955486,1,2016-01-30 21:17:00,2016-01-30 21:40:35,2,-74.00431823730469,40.73799133300781,-73.98326873779297,40.718753814697266,N,1415
id1904716,2,2016-02-17 21:07:00,2016-02-17 21:31:44,1,-73.8690414428711,40.77310562133789,-73.96975708007812,40.80216598510742,N,1484
id0909710,1,2016-02-25 17:32:39,2016-02-25 17:39:11,4,-73.98002624511719,40.76066970825195,-73.97456359863281,40.760555267333984,N,392
id3954072,1,2016-02-18 03:06:58,2016-02-18 03:09:40,2,-73.91288757324219,40.76664733886719,-73.92335510253906,40.76433563232422,N,162
id2997461,2,2016-01-16 09:45:08,2016-01-16 09:54:51,1,-73.97640991210938,40.76593017578125,-73.9835205078125,40.78369903564453,N,583
id1039530,2,2016-02-13 09:44:40,2016-02-13 09:55:45,1,-73.99494171142578,40.755191802978516,-73.98370361328125,40.725948333740234,N,665
id3892395,1,2016-01-16 15:02:20,2016-01-16 15:12:48,1,-74.00377655029297,40.74985122680664,-73.98514556884766,40.73979949951172,N,628
id0686299,2,2016-02-18 20:58:09,2016-02-18 21:25:08,1,-73.97206115722656,40.75008010864258,-74.04012298583984,40.6230354309082,N,1619
id2299256,2,2016-01-08 22:18:03,2016-01-08 22:22:54,1,-73.96173095703125,40.69017791748047,-73.98084259033203,40.68996810913086,N,291
id0303569,1,2016-01-30 23:09:38,2016-01-30 23:15:55,1,-73.98088836669922,40.730552673339844,-73.97892761230469,40.72182846069336,N,377
id2423965,2,2016-02-15 06:53:06,2016-02-15 07:02:24,6,-73.96334838867188,40.76568603515625,-73.98235321044922,40.757118225097656,N,558
id0172130,2,2016-01-17 12:47:09,2016-01-17 12:50:26,1,-73.95879364013672,40.76829528808594,-73.95994567871094,40.77358627319336,N,197
id3614032,1,2016-02-09 23:11:43,2016-02-09 23:19:19,1,-73.95662689208984,40.766937255859375,-73.96621704101562,40.75785446166992,N,456
id1044188,2,2016-02-01 07:48:47,2016-02-01 07:55:06,5,-73.98095703125,40.78234100341797,-73.9821548461914,40.769561767578125,N,379
id1555835,1,2016-01-08 11:49:05,2016-01-08 12:19:13,2,-74.01486206054688,40.71424102783203,-73.86553955078125,40.7708740234375,N,1808
id0716080,2,2016-02-13 16:15:30,2016-02-13 16:33:57,1,-73.97734069824219,40.75830841064453,-73.99063110351562,40.739688873291016,N,1107
id0723188,1,2016-02-20 21:42:51,2016-02-20 22:02:24,1,-74.00008392333984,40.73862075805664,-73.97882080078125,40.776634216308594,N,1173
id2505003,2,2016-02-20 22:46:00,2016-02-20 22:58:42,6,-73.98877716064453,40.73099136352539,-74.00845336914062,40.73617935180664,N,762
id0536808,1,2016-01-14 10:55:15,2016-01-14 11:15:08,2,-73.99317169189453,40.752349853515625,-74.00238800048828,40.718929290771484,N,1193
id2609241,1,2016-01-15 06:39:07,2016-01-15 06:47:58,1,-73.95299530029297,40.772483825683594,-73.9388427734375,40.805023193359375,N,531
id1133138,1,2016-01-27 22:30:19,2016-01-27 22:39:49,1,-73.9863510131836,40.76221466064453,-73.9983901977539,40.75662612915039,N,570
id3936875,1,2016-02-13 18:32:03,2016-02-13 18:40:24,1,-74.00856018066406,40.73942947387695,-74.01571655273438,40.71151351928711,N,501
id3633995,2,2016-02-15 18:54:17,2016-02-15 18:59:07,1,-73.9687728881836,40.755821228027344,-73.96166229248047,40.764591217041016,N,290
id3963770,2,2016-01-16 11:16:58,2016-01-16 11:22:45,1,-73.98507690429688,40.75858688354492,-73.99861907958984,40.755226135253906,N,347
id0350132,1,2016-01-31 20:42:22,2016-01-31 20:53:37,1,-74.00292205810547,40.72818374633789,-73.98969268798828,40.717166900634766,N,675
id1577390,1,2016-01-14 11:10:49,2016-01-14 11:18:33,1,-74.0055923461914,40.7270622253418,-74.0041732788086,40.74151611328125,N,464
id0554678,1,2016-02-24 17:38:15,2016-02-24 17:42:35,1,-73.97370147705078,40.76469802856445,-73.96587371826172,40.77147674560547,N,260
id3453153,1,2016-01-19 00:19:24,2016-01-19 00:37:14,2,-73.87451934814453,40.774105072021484,-73.98261260986328,40.693748474121094,N,1070
id3223033,2,2016-01-07 15:33:50,2016-01-07 15:54:52,1,-73.97581481933594,40.75190353393555,-73.87127685546875,40.77427291870117,N,1262
id0501702,2,2016-01-18 08:12:08,2016-01-18 08:20:25,1,-73.97909545898438,40.74435043334961,-73.97855377197266,40.76445388793945,N,497
id0221747,2,2016-01-02 23:53:59,2016-01-03 00:06:59,5,-73.99420928955078,40.7514762878418,-74.01512145996094,40.71627426147461,N,780
id0155813,2,2016-01-19 13:27:41,2016-01-19 13:31:21,2,-74.006591796875,40.73817825317383,-74.0068588256836,40.73093032836914,N,220
id3613133,2,2016-02-20 00:43:20,2016-02-20 00:58:57,5,-73.7818374633789,40.64474105834961,-73.8451919555664,40.7158088684082,N,937
id1900389,1,2016-02-02 10:37:14,2016-02-02 11:08:55,1,-73.87329864501953,40.77401351928711,-73.98416900634766,40.75735092163086,N,1901
id1136798,2,2016-01-24 17:36:54,2016-01-24 17:43:53,1,-73.98754119873047,40.73828125,-73.98328399658203,40.73054122924805,N,419
id0701354,2,2016-01-04 21:50:38,2016-01-04 22:01:05,1,-73.98426055908203,40.744388580322266,-74.00066375732422,40.747108459472656,N,627
id2970226,1,2016-02-05 16:22:51,2016-02-05 16:30:18,1,-73.96598815917969,40.7613525390625,-73.94084167480469,40.755611419677734,N,447
id1296576,1,2016-02-06 17:24:08,2016-02-06 17:29:55,1,-73.95313262939453,40.7801513671875,-73.95402526855469,40.77491760253906,N,347
id0637294,2,2016-01-19 09:19:11,2016-01-19 09:28:26,1,-73.97716522216797,40.779605865478516,-73.9813461303711,40.7618522644043,N,555
id0423257,1,2016-01-26 19:02:26,2016-01-26 19:17:51,2,-73.98126220703125,40.75444412231445,-73.99462890625,40.73460388183594,N,925
id0172375,1,2016-02-07 16:46:41,2016-02-07 16:50:29,1,-73.99175262451172,40.725990295410156,-73.98582458496094,40.734619140625,N,228
id0079480,2,2016-01-28 13:50:20,2016-01-28 13:55:20,2,-73.9919204711914,40.74989700317383,-73.9906005859375,40.74614715576172,N,300
id3404327,2,2016-01-31 18:20:31,2016-01-31 18:27:28,1,-73.96668243408203,40.77024841308594,-73.9754409790039,40.78546142578125,N,417
id2299028,2,2016-02-01 07:38:28,2016-02-01 08:34:41,6,-73.97047424316406,40.79668426513672,-74.0148696899414,40.71119689941406,N,3373
id2054364,2,2016-01-16 14:31:40,2016-01-16 14:46:59,6,-73.97586822509766,40.760337829589844,-74.0044937133789,40.75246047973633,N,919
id3879788,2,2016-01-26 12:47:01,2016-01-26 13:15:13,1,-73.98583221435547,40.744998931884766,-73.98348999023438,40.76192855834961,N,1692
id2029562,2,2016-01-25 17:54:33,2016-01-25 17:59:14,2,-73.98271942138672,40.76064682006836,-73.97618103027344,40.75872802734375,N,281
id1765463,2,2016-01-04 12:27:12,2016-01-04 12:46:15,1,-73.97676086425781,40.788211822509766,-73.96083068847656,40.76081848144531,N,1143
id3976848,1,2016-02-20 15:23:02,2016-02-20 15:37:39,1,-73.95994567871094,40.7820930480957,-73.97975158691406,40.765342712402344,N,877
id0940165,1,2016-02-23 00:02:49,2016-02-23 00:17:20,1,-73.98092651367188,40.729923248291016,-73.9950942993164,40.762203216552734,N,871
id1112528,1,2016-02-27 12:50:34,2016-02-27 13:03:56,1,-74.00529479980469,40.722389221191406,-74.01298522949219,40.70391082763672,N,802
id3483972,2,2016-01-13 12:36:14,2016-01-13 13:01:07,2,-73.97821044921875,40.7664909362793,-73.99665832519531,40.72526168823242,N,1493
id2955641,1,2016-02-06 13:47:46,2016-02-06 13:52:51,2,-73.99608612060547,40.767578125,-73.97107696533203,40.798377990722656,N,305
id2255011,1,2016-02-07 17:45:17,2016-02-07 17:47:20,1,-73.97100830078125,40.755096435546875,-73.97126770019531,40.75307846069336,N,123
id1446849,2,2016-02-02 23:29:00,2016-02-02 23:40:53,3,-73.95368957519531,40.775142669677734,-73.98885345458984,40.73405838012695,N,713
id2734445,2,2016-02-16 13:08:55,2016-02-16 13:17:03,1,-73.95245361328125,40.777347564697266,-73.96233367919922,40.77915954589844,N,488
id2301724,1,2016-02-05 08:49:48,2016-02-05 09:10:49,1,-73.95071411132812,40.771148681640625,-73.9974594116211,40.72093200683594,N,1261
id0811806,2,2016-01-17 15:11:23,2016-01-17 16:09:46,1,-73.79035949707031,40.6439323425293,-73.97830200195312,40.7651481628418,N,3503
id2377525,2,2016-02-04 12:39:12,2016-02-04 12:55:21,5,-73.96943664550781,40.76313018798828,-73.99170684814453,40.74834060668945,N,969
id3597405,1,2016-01-16 07:05:41,2016-01-16 07:20:35,1,-73.94939422607422,40.776771545410156,-73.99222564697266,40.75010299682617,N,894
id1713815,1,2016-02-24 13:23:30,2016-02-24 13:35:20,1,-73.97511291503906,40.74154281616211,-73.98192596435547,40.731178283691406,N,710
id0905007,1,2016-02-11 04:47:02,2016-02-11 04:52:11,1,-73.95620727539062,40.76791763305664,-73.94532775878906,40.75042724609375,N,309
id1266481,2,2016-01-20 13:12:19,2016-01-20 13:36:59,1,-73.98776245117188,40.742881774902344,-73.86187744140625,40.76850891113281,N,1480
id3022880,1,2016-01-31 20:36:38,2016-01-31 20:49:40,2,-73.97701263427734,40.752140045166016,-74.00379180908203,40.7320442199707,N,782
id1524263,2,2016-02-24 17:44:30,2016-02-24 17:57:04,1,-73.95690155029297,40.78322982788086,-73.98123168945312,40.781890869140625,N,754
id2703555,1,2016-02-21 20:31:04,2016-02-21 20:40:49,1,-73.99007415771484,40.719295501708984,-74.01272583007812,40.70186996459961,N,585
id0522693,1,2016-02-20 14:56:46,2016-02-20 15:04:22,1,-73.96676635742188,40.76165771484375,-73.95561218261719,40.7796516418457,N,456
id3601380,2,2016-01-01 01:20:38,2016-01-01 01:33:19,5,-73.97833251953125,40.741573333740234,-73.99348449707031,40.74995422363281,N,761
id2486954,1,2016-02-24 17:42:41,2016-02-24 18:05:22,1,-73.86347961425781,40.769683837890625,-73.96890258789062,40.75041580200195,N,1361
id0096690,1,2016-02-06 12:46:32,2016-02-06 12:52:18,1,-73.99073791503906,40.75114440917969,-73.97991180419922,40.76026916503906,N,346
id0136457,2,2016-02-18 22:35:01,2016-02-18 22:38:14,1,-73.98522186279297,40.668704986572266,-73.9787826538086,40.6638069152832,N,193
id2901629,1,2016-02-02 09:58:01,2016-02-02 10:07:16,1,-74.00203704833984,40.740474700927734,-73.9867935180664,40.74250030517578,N,555
id0606736,2,2016-02-11 17:05:17,2016-02-11 17:35:39,6,-74.00515747070312,40.72938919067383,-73.957763671875,40.7736701965332,N,1822
id1721025,1,2016-01-08 08:52:28,2016-01-08 09:05:45,1,-73.99750518798828,40.7209587097168,-73.97848510742188,40.72474670410156,N,797
id3702175,2,2016-02-29 05:30:44,2016-02-29 05:42:30,1,-73.99664306640625,40.76016616821289,-73.96703338623047,40.76139831542969,N,706
id0495813,1,2016-01-20 10:36:55,2016-01-20 11:05:12,1,-74.004150390625,40.72184753417969,-73.87276458740234,40.77432632446289,N,1697
id3574622,1,2016-01-07 00:19:05,2016-01-07 00:22:56,1,-73.9587173461914,40.77461624145508,-73.97193908691406,40.78215789794922,N,231
id2882761,1,2016-01-17 00:42:59,2016-01-17 00:49:56,1,-74.00212860107422,40.7346305847168,-73.99130249023438,40.73753356933594,N,417
id0954069,2,2016-02-27 16:22:43,2016-02-27 16:30:26,1,-74.00733184814453,40.74079895019531,-74.00163269042969,40.734981536865234,N,463
id1185232,2,2016-02-22 19:04:51,2016-02-22 19:11:09,2,-73.990478515625,40.723480224609375,-73.98963165283203,40.71598815917969,N,378
id3850493,2,2016-01-30 21:18:12,2016-01-30 21:23:18,5,-73.98529052734375,40.742088317871094,-73.97711944580078,40.75230026245117,N,306
id0165698,2,2016-01-12 06:07:33,2016-01-12 06:25:50,6,-73.98362731933594,40.72580337524414,-73.93487548828125,40.6926383972168,N,1097
id3379218,2,2016-02-05 14:55:42,2016-02-05 15:12:48,1,-74.00322723388672,40.723079681396484,-73.97383117675781,40.75212097167969,N,1026
id3024096,2,2016-02-21 14:12:32,2016-02-21 14:14:54,1,-73.96092987060547,40.760780334472656,-73.95361328125,40.771156311035156,N,142
id1532556,2,2016-01-22 08:02:35,2016-01-22 08:11:52,1,-73.98210144042969,40.772186279296875,-73.9678955078125,40.79298400878906,N,557
id0925527,2,2016-01-07 21:38:27,2016-01-07 21:50:15,2,-73.98529815673828,40.7277717590332,-73.96080780029297,40.76490020751953,N,708
id0703471,1,2016-01-15 00:57:42,2016-01-15 01:01:27,1,-73.98609161376953,40.76249313354492,-73.9803466796875,40.77562713623047,N,225
id1609206,2,2016-02-20 19:07:49,2016-02-20 19:34:05,2,-73.97760009765625,40.754608154296875,-74.00125885009766,40.737060546875,N,1576
id1072958,2,2016-01-05 09:03:04,2016-01-05 09:11:43,1,-73.97667694091797,40.76520919799805,-73.97354888916016,40.790191650390625,N,519
id1564261,2,2016-01-20 07:18:26,2016-01-20 07:25:41,1,-73.9737319946289,40.787269592285156,-73.95738220214844,40.780059814453125,N,435
id0546136,1,2016-02-01 06:31:51,2016-02-01 06:36:21,1,-73.95952606201172,40.77076721191406,-73.95695495605469,40.76493835449219,N,270
id2835980,1,2016-01-25 15:13:47,2016-01-25 15:19:27,2,-74.0055923461914,40.7381477355957,-74.00493621826172,40.73526382446289,N,340
id2661961,2,2016-02-24 18:35:10,2016-02-24 18:58:36,1,-73.97000122070312,40.751502990722656,-73.98081970214844,40.77971649169922,N,1406
id1848949,2,2016-02-04 11:56:08,2016-02-04 11:57:48,2,-73.99485778808594,40.7451057434082,-73.99179077148438,40.74228286743164,N,100
id1787778,2,2016-02-23 08:04:30,2016-02-23 08:16:05,1,-73.9843521118164,40.72406005859375,-73.9901123046875,40.740028381347656,N,695
id1436437,2,2016-02-09 10:37:59,2016-02-09 10:51:45,2,-74.01293182373047,40.70637512207031,-74.0048828125,40.749725341796875,N,826
id0265846,2,2016-02-12 21:46:48,2016-02-12 21:58:10,1,-73.98069763183594,40.763946533203125,-73.9593505859375,40.777713775634766,N,682
id0919198,1,2016-02-07 11:37:33,2016-02-07 12:04:41,2,-73.8853530883789,40.77305221557617,-73.9749755859375,40.78269577026367,N,1628
id0168661,2,2016-02-04 06:42:55,2016-02-04 07:10:01,1,-74.00599670410156,40.73563003540039,-73.86475372314453,40.77027130126953,N,1626
id2806336,1,2016-02-26 15:33:00,2016-02-26 15:45:17,2,-73.97950744628906,40.76359558105469,-73.97795867919922,40.75400161743164,N,737
id1748794,1,2016-02-09 23:36:52,2016-02-09 23:44:54,1,-73.9919204711914,40.764373779296875,-73.99874877929688,40.74147033691406,N,482
id3346711,2,2016-01-07 19:54:57,2016-01-07 20:01:24,1,-73.98214721679688,40.72860336303711,-73.99533081054688,40.73267364501953,N,387
id0353550,2,2016-01-17 21:21:10,2016-01-17 21:54:19,1,-73.78968048095703,40.64371109008789,-73.95906829833984,40.813358306884766,N,1989
id0889575,1,2016-01-05 16:51:57,2016-01-05 16:55:12,1,-73.95074462890625,40.771270751953125,-73.95500183105469,40.76502227783203,N,195
id3829343,2,2016-02-19 15:46:37,2016-02-19 15:54:04,3,-73.95426177978516,40.76605987548828,-73.96440887451172,40.76398849487305,N,447
id3525134,1,2016-01-14 12:55:09,2016-01-14 13:15:14,1,-73.99309539794922,40.727840423583984,-73.98164367675781,40.75705337524414,N,1205
id0611574,2,2016-02-13 13:28:23,2016-02-13 13:48:01,2,-74.01034545898438,40.7089958190918,-73.99939727783203,40.722713470458984,N,1178
id2455997,2,2016-01-18 23:51:34,2016-01-19 00:05:50,1,-73.87318420410156,40.774131774902344,-73.80961608886719,40.666259765625,N,856
id0170947,2,2016-02-21 22:50:21,2016-02-21 23:16:26,1,-73.77667236328125,40.64529037475586,-73.98020935058594,40.74436950683594,N,1565
id1584816,1,2016-02-09 19:21:30,2016-02-09 19:42:21,1,-73.99356842041016,40.73019027709961,-73.95872497558594,40.76157760620117,N,1251
id1090472,2,2016-01-27 05:59:51,2016-01-27 06:35:05,1,-73.79061889648438,40.64659118652344,-73.9226303100586,40.769630432128906,N,2114
id3869015,2,2016-01-20 06:41:48,2016-01-20 06:58:47,1,-73.99178314208984,40.744075775146484,-73.94031524658203,40.813987731933594,N,1019
id1382504,1,2016-01-26 20:17:18,2016-01-26 20:30:25,1,-73.99777221679688,40.75648498535156,-73.98006439208984,40.74008560180664,N,787
id2467667,2,2016-01-16 21:11:16,2016-01-16 21:41:50,1,-73.98967742919922,40.738975524902344,-73.99015808105469,40.72174072265625,N,1834
id3605685,2,2016-01-30 12:22:22,2016-01-30 12:42:32,6,-73.8749771118164,40.773902893066406,-73.96878814697266,40.764610290527344,N,1210
id3062064,2,2016-01-05 01:07:42,2016-01-05 01:12:15,3,-73.9482421875,40.786502838134766,-73.9344253540039,40.797393798828125,N,273
id0049556,2,2016-01-18 11:28:48,2016-01-18 11:36:00,4,-73.99021911621094,40.75910949707031,-73.97937774658203,40.76152038574219,N,432
id0728187,1,2016-01-01 01:34:51,2016-01-01 01:43:13,3,-73.99475860595703,40.72062683105469,-73.95207977294922,40.713096618652344,N,502
id2482261,2,2016-02-16 15:16:33,2016-02-16 15:17:30,1,-73.99011993408203,40.7564697265625,-73.98976135253906,40.75709915161133,N,57
id3010814,1,2016-02-23 20:24:59,2016-02-23 20:30:25,1,-73.98819732666016,40.745845794677734,-73.98048400878906,40.74818420410156,N,326
id3396184,2,2016-02-21 12:22:13,2016-02-21 12:29:28,1,-73.99090576171875,40.75111770629883,-74.01138305664062,40.72901916503906,N,435
id0175574,1,2016-01-11 18:06:48,2016-01-11 18:16:37,1,-73.98504638671875,40.759456634521484,-73.99476623535156,40.75038528442383,N,589
id0658396,2,2016-02-21 07:24:23,2016-02-21 07:42:03,1,-73.98165893554688,40.75827407836914,-74.00946044921875,40.713401794433594,N,1060
id3229514,1,2016-02-11 16:20:44,2016-02-11 16:40:11,1,-73.98426818847656,40.768375396728516,-73.9521255493164,40.8048095703125,N,1167
id2766594,2,2016-02-19 12:52:07,2016-02-19 13:00:40,1,-73.99674987792969,40.73733139038086,-73.982421875,40.731231689453125,N,513
id3686171,2,2016-02-05 16:41:48,2016-02-05 16:51:07,6,-73.94579315185547,40.807334899902344,-73.9382553100586,40.81260681152344,N,559
id3580522,1,2016-02-01 12:26:05,2016-02-01 12:31:42,1,-73.97460174560547,40.755943298339844,-73.96414184570312,40.76533126831055,N,337
id3900794,2,2016-01-21 23:40:51,2016-01-21 23:44:41,1,-73.96807098388672,40.759220123291016,-73.96598052978516,40.762386322021484,N,230
id2259823,2,2016-01-06 22:23:09,2016-01-06 22:31:01,1,-73.99530029296875,40.739341735839844,-73.98446655273438,40.764400482177734,N,472
id3421929,2,2016-01-05 17:37:32,2016-01-05 17:46:06,3,-73.97886657714844,40.73716354370117,-73.99201202392578,40.742820739746094,N,514
id0232371,2,2016-01-14 09:06:43,2016-01-14 09:31:21,1,-74.00304412841797,40.7280387878418,-73.97168731689453,40.75407028198242,N,1478
id0827103,2,2016-01-01 11:51:33,2016-01-01 11:59:20,3,-73.955078125,40.78329849243164,-73.96626281738281,40.76485061645508,N,467
id0897887,2,2016-02-18 12:40:02,2016-02-18 12:58:39,6,-73.98188018798828,40.72098159790039,-74.00312805175781,40.74919128417969,N,1117
id2948178,1,2016-01-20 10:46:24,2016-01-20 11:06:16,2,-73.9911117553711,40.75567626953125,-74.00567626953125,40.72728729248047,N,1192
id1119583,1,2016-02-22 19:14:36,2016-02-22 19:16:48,1,-73.9806137084961,40.779991149902344,-73.9776382446289,40.78630828857422,N,132
id0231938,1,2016-01-31 01:26:25,2016-01-31 01:34:17,3,-73.98834228515625,40.75920486450195,-73.97818756103516,40.748443603515625,N,472
id2187148,2,2016-01-10 01:05:06,2016-01-10 01:11:06,5,-73.99931335449219,40.72766876220703,-74.00296020507812,40.73418045043945,N,360
id1062394,2,2016-01-27 19:33:12,2016-01-27 19:36:58,2,-73.9614486694336,40.76858139038086,-73.95407104492188,40.778648376464844,N,226
id2555917,2,2016-02-09 11:49:41,2016-02-09 11:55:35,2,-74.00502014160156,40.74898910522461,-73.98928833007812,40.74203109741211,N,354
id1107418,1,2016-02-27 14:46:14,2016-02-27 14:50:21,1,-73.96491241455078,40.767486572265625,-73.96991729736328,40.759708404541016,N,247
id2353505,2,2016-01-16 18:42:57,2016-01-16 19:06:01,1,-74.0051498413086,40.72141647338867,-73.98470306396484,40.76028060913086,N,1384
id0860880,2,2016-01-21 17:51:51,2016-01-21 18:10:44,1,-73.98190307617188,40.77311325073242,-73.97262573242188,40.75790023803711,N,1133
id1587604,2,2016-02-02 15:01:08,2016-02-02 15:11:55,1,-73.96295928955078,40.77259826660156,-73.967041015625,40.75992965698242,N,647
id3813975,2,2016-02-12 18:59:25,2016-02-12 19:33:30,2,-73.9993896484375,40.728240966796875,-73.95474243164062,40.69224166870117,N,2045
id1263714,1,2016-02-22 06:44:07,2016-02-22 06:48:45,1,-73.99054718017578,40.75611877441406,-73.97653198242188,40.76088333129883,N,278
id0327067,1,2016-01-12 19:21:55,2016-01-12 19:28:25,1,-73.97215270996094,40.75684356689453,-73.95964050292969,40.7625846862793,N,390
id3379403,2,2016-02-12 21:56:26,2016-02-12 22:08:26,1,-73.97923278808594,40.740234375,-74.00223541259766,40.734527587890625,N,720
id0924409,1,2016-01-12 20:13:24,2016-01-12 20:31:07,1,-73.96145629882812,40.764495849609375,-73.95024871826172,40.74388122558594,N,1063
id2480469,1,2016-02-08 07:50:44,2016-02-08 07:55:20,1,-74.0031967163086,40.726932525634766,-73.99576568603516,40.7264518737793,N,276
id2004271,2,2016-02-12 21:49:26,2016-02-12 21:56:48,1,-73.98240661621094,40.75184631347656,-73.99002838134766,40.746971130371094,N,442
id2392298,1,2016-01-21 01:31:26,2016-01-21 01:55:42,1,-74.00904846191406,40.71098709106445,-73.9493408203125,40.822818756103516,N,1456
id0231921,1,2016-01-08 01:11:59,2016-01-08 01:17:57,1,-73.97471618652344,40.763126373291016,-73.965576171875,40.75704574584961,N,358
id2460245,2,2016-01-09 13:21:29,2016-01-09 13:39:36,2,-73.9782485961914,40.75238037109375,-73.98497009277344,40.7576904296875,N,1087
id1279947,1,2016-01-22 14:18:40,2016-01-22 14:33:49,2,-73.9743881225586,40.750728607177734,-73.953125,40.77841567993164,N,909
id3495650,2,2016-02-25 09:41:18,2016-02-25 10:06:45,1,-73.99271392822266,40.744842529296875,-73.97785186767578,40.75449752807617,N,1527
id3110313,1,2016-02-19 22:15:23,2016-02-19 22:28:55,1,-73.99503326416016,40.7503547668457,-74.00537872314453,40.72089385986328,N,812
id3500396,2,2016-01-03 02:50:05,2016-01-03 02:52:45,1,-73.98152923583984,40.76340103149414,-73.99082946777344,40.750850677490234,N,160
id3331612,2,2016-02-28 01:16:26,2016-02-28 01:20:32,2,-73.95710754394531,40.8021240234375,-73.94962310791016,40.795406341552734,N,246
id1767807,1,2016-01-29 20:28:47,2016-01-29 20:52:16,4,-73.98748779296875,40.76026153564453,-74.00735473632812,40.707096099853516,N,1409
id2111641,2,2016-02-07 14:35:28,2016-02-07 14:42:49,1,-73.95773315429688,40.77941131591797,-73.97537231445312,40.78239822387695,N,441
id1862368,1,2016-02-17 23:48:12,2016-02-17 23:50:11,1,-73.99150085449219,40.72710037231445,-73.9876708984375,40.732635498046875,N,119
id2529177,2,2016-01-16 22:10:59,2016-01-16 22:28:46,1,-73.99131774902344,40.733360290527344,-73.99398803710938,40.69557571411133,N,1067
id3624054,2,2016-01-06 15:56:32,2016-01-06 16:05:22,1,-73.9732666015625,40.78997039794922,-73.97627258300781,40.77656936645508,N,530
id3622736,2,2016-02-25 17:18:38,2016-02-25 17:27:10,1,-73.9931869506836,40.752010345458984,-73.98226928710938,40.763099670410156,N,512
id2184852,2,2016-01-27 13:16:35,2016-01-27 13:42:13,1,-73.9615707397461,40.7744140625,-73.98153686523438,40.74808120727539,N,1538
id3494965,2,2016-01-30 14:09:40,2016-01-30 14:20:45,5,-73.98283386230469,40.73954772949219,-73.99870300292969,40.745445251464844,N,665
id3537890,1,2016-02-21 20:14:52,2016-02-21 20:29:10,1,-73.9537353515625,40.77520751953125,-73.98080444335938,40.733421325683594,N,858
id2112454,2,2016-02-28 03:30:31,2016-02-28 03:33:23,2,-73.98853302001953,40.73141860961914,-73.98262023925781,40.731178283691406,N,172
