ip,app,device,os,channel,click_time,is_attributed
197271,12,2,22,140,2017-11-08 07:19:20,0
13831,15,1,18,153,2017-11-07 13:50:23,0
60556,18,1,41,107,2017-11-09 14:41:02,0
43222,3,1,17,424,2017-11-09 09:48:21,0
248138,15,1,19,130,2017-11-08 08:32:10,0
101074,2,1,19,205,2017-11-09 14:12:33,0
72538,15,1,13,245,2017-11-08 01:30:09,0
106770,3,1,8,280,2017-11-09 05:36:44,0
145963,3,1,22,442,2017-11-08 05:38:07,0
8482,14,1,25,467,2017-11-08 14:29:54,0
35757,15,1,13,245,2017-11-08 04:04:50,0
95692,6,1,1,459,2017-11-09 08:45:41,0
117722,12,1,19,259,2017-11-08 22:10:47,0
32434,14,1,13,208,2017-11-07 01:46:45,0
105140,15,1,18,245,2017-11-07 14:06:37,0
77209,14,1,19,442,2017-11-08 01:06:12,0
18774,2,1,10,237,2017-11-08 15:04:28,0
60698,9,1,13,232,2017-11-08 14:46:39,0
67611,12,2,14,326,2017-11-08 14:56:27,0
257500,14,1,34,349,2017-11-08 07:28:31,0
90509,2,1,22,469,2017-11-06 19:42:43,0
65362,1,1,13,137,2017-11-09 04:37:16,0
87865,3,1,13,371,2017-11-07 00:45:06,0
28084,9,1,13,466,2017-11-08 15:50:02,0
86767,9,1,14,466,2017-11-08 13:27:36,0
123994,12,1,13,265,2017-11-07 09:51:11,0
105485,3,1,19,402,2017-11-09 10:22:01,0
219838,3,1,13,205,2017-11-09 04:27:36,0
105239,1,1,18,153,2017-11-07 14:23:11,0
34284,18,1,13,134,2017-11-07 06:56:44,0
162805,3,1,19,442,2017-11-07 10:16:08,0
90855,3,1,13,130,2017-11-09 15:42:03,0
32745,3,1,15,442,2017-11-09 02:12:19,0
53479,9,2,18,215,2017-11-07 12:58:33,0
76333,3,1,3,424,2017-11-08 03:04:16,0
13073,2,1,19,469,2017-11-07 14:36:25,0
20242,1,1,12,134,2017-11-09 00:35:16,0
95029,2,1,13,122,2017-11-07 19:48:13,0
118284,3,1,17,409,2017-11-09 15:53:58,0
95766,3,1,14,280,2017-11-08 12:32:23,0
2348,1,1,19,135,2017-11-09 04:27:18,0
8536,3,1,11,379,2017-11-08 01:10:07,0
111324,12,1,18,178,2017-11-08 08:47:45,0
333429,9,2,13,232,2017-11-09 14:35:25,0
66745,2,1,13,219,2017-11-08 15:22:06,0
31823,2,1,19,219,2017-11-09 05:53:55,0
17477,3,1,22,489,2017-11-08 17:42:30,0
62892,18,1,25,439,2017-11-08 00:03:42,0
31403,9,1,19,244,2017-11-07 11:52:12,0
131583,2,1,23,122,2017-11-07 10:41:36,0
9783,3,1,15,280,2017-11-07 12:10:13,0
105264,12,1,13,140,2017-11-08 09:22:50,0
73671,2,1,37,205,2017-11-08 19:36:53,0
97188,18,1,10,107,2017-11-09 15:32:52,0
5348,18,1,11,107,2017-11-08 14:27:08,0
9236,1,1,19,137,2017-11-07 14:25:30,0
44222,15,1,19,245,2017-11-09 07:07:44,0
41106,2,1,18,236,2017-11-08 05:14:00,0
70280,15,1,20,245,2017-11-08 17:46:47,0
90655,50,0,21,213,2017-11-09 08:52:32,0
63523,12,1,10,140,2017-11-07 05:46:27,0
103047,26,1,4,477,2017-11-08 13:13:32,0
54125,2,1,25,401,2017-11-08 06:52:04,0
188049,12,1,19,178,2017-11-08 06:23:54,0
38385,1,1,17,134,2017-11-09 08:12:17,0
41172,15,1,19,3,2017-11-09 13:02:29,0
43793,2,1,41,435,2017-11-09 10:28:29,0
60909,2,1,15,236,2017-11-08 13:26:25,0
4784,25,1,14,259,2017-11-07 11:50:17,0
16972,3,1,6,489,2017-11-07 14:34:17,0
76199,3,1,10,280,2017-11-08 08:41:48,0
27646,3,1,22,280,2017-11-07 04:10:53,0
15683,12,1,19,178,2017-11-06 16:59:57,0
2564,3,1,47,130,2017-11-08 04:53:43,0
48240,7,1,17,101,2017-11-09 12:48:08,0
113682,9,1,19,334,2017-11-09 09:30:58,0
98474,14,1,43,379,2017-11-07 11:56:52,0
121187,3,1,18,280,2017-11-08 04:48:30,0
109145,24,1,19,178,2017-11-09 11:54:32,0
59456,15,1,13,245,2017-11-07 05:41:24,0
43750,14,1,41,489,2017-11-09 09:44:06,0
63790,9,2,13,134,2017-11-07 13:30:33,0
26454,2,1,17,469,2017-11-07 02:57:48,0
2358,3,1,19,371,2017-11-07 00:30:05,0
74725,12,1,17,178,2017-11-08 10:53:20,0
103332,2,1,13,435,2017-11-09 05:02:19,0
97522,11,1,6,319,2017-11-08 13:01:54,0
163311,12,1,6,245,2017-11-07 15:08:38,0
283541,14,1,20,379,2017-11-07 16:58:35,0
105437,15,1,19,245,2017-11-07 03:36:19,0
53479,2,1,47,469,2017-11-07 13:50:23,0
69088,9,1,22,334,2017-11-08 01:00:49,0
80736,15,1,17,386,2017-11-07 14:41:46,0
131588,3,1,9,409,2017-11-07 07:08:55,0
71449,3,1,22,280,2017-11-08 14:00:49,0
38076,35,1,13,21,2017-11-07 01:22:23,1
236339,15,1,17,245,2017-11-08 05:52:12,0
161370,11,1,10,122,2017-11-06 23:38:35,0
118847,14,1,17,379,2017-11-07 07:35:32,0
55000,3,1,13,280,2017-11-07 02:55:30,0
9867,13,1,19,477,2017-11-07 12:25:32,0
302497,3,1,13,137,2017-11-09 03:18:00,0
168878,3,1,18,173,2017-11-06 21:10:25,0
132716,9,1,8,489,2017-11-09 11:49:03,0
14416,12,1,13,265,2017-11-07 19:22:09,0
47669,2,1,10,469,2017-11-07 00:42:32,0
168931,2,1,19,435,2017-11-07 02:44:18,0
115746,23,1,19,153,2017-11-08 22:51:29,0
10053,2,1,6,477,2017-11-07 04:51:12,0
112806,20,2,19,259,2017-11-07 17:28:32,0
64619,15,1,3,245,2017-11-08 14:03:53,0
195073,3,1,18,280,2017-11-09 07:09:34,0
14872,9,2,17,466,2017-11-09 14:52:38,0
98471,2,1,9,122,2017-11-07 22:03:37,0
6595,3,1,14,489,2017-11-08 14:45:46,0
112350,3,1,3,137,2017-11-08 04:49:42,0
63725,18,1,19,439,2017-11-09 12:23:00,0
48518,3,1,6,489,2017-11-09 05:54:01,0
39546,3,1,25,409,2017-11-08 15:35:13,0
64567,14,1,19,463,2017-11-06 22:45:04,0
70522,2,1,8,237,2017-11-08 12:32:09,0
191797,18,3032,607,107,2017-11-06 21:23:33,0
211289,18,1,16,107,2017-11-07 14:42:10,0
95651,3,1,18,489,2017-11-07 00:37:19,0
78801,2,1,22,236,2017-11-09 01:24:39,0
109938,10,1,19,377,2017-11-07 15:31:14,0
26870,9,1,6,127,2017-11-09 02:30:00,0
283408,25,1,23,259,2017-11-08 12:29:28,0
79787,12,2,13,178,2017-11-07 01:53:14,0
75595,2,1,19,205,2017-11-08 00:12:51,0
88344,1,1,37,115,2017-11-08 03:22:41,0
73144,1,1,9,134,2017-11-09 05:12:14,0
41662,14,1,22,480,2017-11-08 11:24:27,0
91104,3,1,19,135,2017-11-07 14:40:36,0
211623,15,1,13,130,2017-11-07 23:30:01,0
98738,9,1,17,334,2017-11-06 23:49:11,0
5348,9,1,12,442,2017-11-07 04:49:10,0
75959,13,1,25,477,2017-11-08 12:50:43,0
5348,11,1,27,481,2017-11-08 12:59:12,0
65028,2,1,11,122,2017-11-09 02:59:56,0
105249,18,1,37,439,2017-11-07 16:34:22,0
332261,12,1,6,178,2017-11-09 02:18:51,0
89562,3,1,25,280,2017-11-08 14:26:52,0
27884,3,1,8,280,2017-11-08 14:55:15,0
225683,3,1,27,280,2017-11-08 02:41:36,0
102435,24,1,8,105,2017-11-06 17:12:14,0
97600,8,1,17,140,2017-11-07 08:52:06,0
67441,12,1,19,497,2017-11-07 04:27:40,0
267267,1,1,19,137,2017-11-08 04:50:14,0
5314,9,1,13,232,2017-11-09 13:42:47,0
6568,15,1,11,265,2017-11-07 05:51:11,0
1810,7,1,13,101,2017-11-09 06:52:00,0
106972,1,1,53,137,2017-11-07 13:38:20,0
213595,9,1,20,489,2017-11-09 10:00:00,0
100186,9,1,34,215,2017-11-09 04:12:38,0
80740,9,1,22,489,2017-11-08 10:29:03,0
17747,11,1,22,319,2017-11-09 02:19:43,0
42038,15,1,19,386,2017-11-09 08:48:30,0
4727,15,1,19,140,2017-11-09 01:38:11,0
119193,1,1,19,377,2017-11-07 05:04:53,0
138561,18,1,11,121,2017-11-07 11:32:22,0
11281,26,1,6,121,2017-11-08 07:32:23,0
221083,13,1,19,477,2017-11-07 23:59:17,0
35747,3,1,13,135,2017-11-07 14:11:07,0
17144,3,1,27,452,2017-11-09 02:49:27,0
105435,14,1,19,463,2017-11-07 02:47:49,0
81402,18,3543,748,107,2017-11-07 22:34:56,0
93486,10,1,13,317,2017-11-07 15:43:27,0
88479,2,1,13,243,2017-11-07 05:13:13,0
105264,12,1,3,145,2017-11-07 18:14:11,0
49193,15,1,13,245,2017-11-09 05:05:59,0
27318,14,1,18,401,2017-11-09 06:12:50,0
109693,2,1,53,212,2017-11-08 00:31:26,0
6950,14,1,19,463,2017-11-07 13:29:33,0
57559,14,1,22,467,2017-11-07 16:00:56,0
48529,15,1,13,130,2017-11-08 04:48:27,0
37118,27,1,13,122,2017-11-07 10:16:25,0
17865,14,2,19,134,2017-11-07 22:39:22,0
130629,11,1,22,319,2017-11-08 04:01:29,0
75595,24,1,19,105,2017-11-07 10:50:06,0
26406,14,1,18,439,2017-11-07 04:24:49,0
25980,12,1,19,245,2017-11-08 01:40:01,0
49600,12,1,13,265,2017-11-07 15:13:07,0
2788,15,1,13,386,2017-11-09 03:20:53,0
45466,15,1,19,245,2017-11-06 17:20:27,0
105519,2,1,19,205,2017-11-06 19:11:17,0
39958,9,1,13,391,2017-11-07 10:57:14,0
79213,15,1,19,245,2017-11-09 05:37:40,0
304646,12,1,19,265,2017-11-09 00:14:03,0
161546,24,1,13,178,2017-11-07 04:25:34,0
17551,9,1,19,215,2017-11-08 15:43:35,0
48671,3,2,9,280,2017-11-08 01:08:50,0
20215,3,1,19,379,2017-11-09 14:31:51,0
189286,12,1,6,178,2017-11-07 15:08:47,0
95766,2,1,13,237,2017-11-07 05:17:06,0
109743,12,2,19,259,2017-11-08 03:59:20,0
106350,17,1,13,134,2017-11-08 00:38:58,0
183647,15,1,19,130,2017-11-09 08:58:51,0
5348,3,1,6,115,2017-11-08 01:38:34,0
80634,12,1,17,340,2017-11-09 11:07:30,0
29290,2,1,19,452,2017-11-09 12:30:04,0
225617,15,1,35,245,2017-11-07 22:41:58,0
61132,19,0,0,213,2017-11-06 16:43:37,1
37080,13,1,46,477,2017-11-08 16:58:31,0
3382,3,1,28,115,2017-11-07 23:45:57,0
22507,2,1,3,122,2017-11-09 00:34:01,0
69873,2,1,35,219,2017-11-09 05:48:28,0
48282,9,2,7,466,2017-11-08 20:26:15,0
32472,9,1,35,442,2017-11-09 08:48:04,0
109425,2,1,47,469,2017-11-07 12:48:03,0
123100,12,1,19,328,2017-11-09 08:04:51,0
53454,3,1,19,182,2017-11-08 03:00:55,0
78473,25,1,13,259,2017-11-07 03:53:12,0
121979,19,0,21,213,2017-11-08 06:47:13,0
209611,1,1,16,150,2017-11-07 11:57:19,0
177171,9,1,25,466,2017-11-09 15:09:36,0
322335,7,1,1,101,2017-11-09 14:02:27,0
196513,21,1,15,128,2017-11-08 11:31:58,0
167733,12,1,16,245,2017-11-08 02:50:31,0
203156,20,1,13,478,2017-11-09 09:53:42,0
13058,1,1,19,377,2017-11-09 12:06:01,0
114656,3,1,13,280,2017-11-08 03:25:43,0
95509,2,1,14,122,2017-11-09 02:03:17,0
263949,6,2,6,459,2017-11-08 02:09:17,0
49602,151,0,24,347,2017-11-07 13:24:00,0
56007,14,1,13,118,2017-11-09 11:57:47,0
103036,15,1,19,3,2017-11-07 12:34:57,0
87891,12,1,13,265,2017-11-07 07:36:23,0
3994,3,1,9,489,2017-11-09 01:22:39,0
122495,21,1,26,128,2017-11-07 07:27:53,0
43881,2,1,44,205,2017-11-09 14:04:53,0
106598,17,1,9,280,2017-11-07 01:04:45,0
113252,3,1,13,280,2017-11-09 06:02:32,0
2348,62,3866,866,21,2017-11-09 07:57:34,0
90891,9,1,3,127,2017-11-09 12:09:24,0
8492,15,1,22,245,2017-11-09 04:34:12,0
78223,3,1,18,115,2017-11-09 07:03:37,0
67658,3,1,13,280,2017-11-09 02:37:13,0
55339,103,1,17,21,2017-11-08 23:22:36,0
304120,9,1,8,490,2017-11-09 05:17:36,0
105587,3,1,17,280,2017-11-09 02:10:05,0
221787,13,1,13,477,2017-11-09 05:10:38,0
213877,98,1,18,224,2017-11-07 18:57:19,1
107622,2,1,19,237,2017-11-09 01:03:54,0
84587,2,1,19,122,2017-11-08 11:42:23,0
48552,15,1,17,430,2017-11-07 02:11:02,0
130629,2,1,13,317,2017-11-08 10:48:01,0
304608,9,1,25,244,2017-11-09 04:27:07,0
240151,15,1,1,480,2017-11-08 11:10:47,0
72831,2,1,18,401,2017-11-09 13:27:42,0
34680,2,1,3,122,2017-11-08 15:42:00,0
109735,18,1,41,107,2017-11-07 20:28:17,0
112231,3,1,8,137,2017-11-07 22:21:07,0
60207,8,1,3,145,2017-11-09 04:55:15,0
123681,14,1,13,208,2017-11-07 00:33:32,0
74284,2,1,13,236,2017-11-09 04:04:12,0
95991,8,1,13,145,2017-11-09 09:22:57,0
66172,3,1,19,137,2017-11-08 22:43:17,0
71436,3,1,25,137,2017-11-07 17:30:26,0
90991,14,1,19,439,2017-11-08 09:54:13,0
8330,11,1,3,481,2017-11-07 11:48:00,0
49602,18,1,19,134,2017-11-08 13:25:11,0
119760,12,1,22,178,2017-11-06 16:28:58,0
102025,9,2,17,134,2017-11-08 22:37:09,0
102897,9,1,9,232,2017-11-09 12:47:29,0
292121,6,1,1,459,2017-11-08 20:06:58,0
90654,9,1,13,232,2017-11-07 04:58:07,0
2600,8,1,17,145,2017-11-07 13:08:52,0
61395,12,1,41,265,2017-11-08 04:17:29,0
118625,14,1,18,134,2017-11-08 15:31:21,0
117898,29,1,13,347,2017-11-09 02:51:19,0
103946,21,1,17,232,2017-11-09 13:54:57,0
164896,2,1,13,477,2017-11-07 03:13:36,0
33008,15,1,19,245,2017-11-08 14:15:45,0
20422,9,1,19,466,2017-11-09 15:21:59,0
54125,3,1,18,135,2017-11-07 10:26:21,0
98236,14,1,19,134,2017-11-09 07:00:06,0
67450,2,1,13,212,2017-11-08 22:53:42,0
73516,12,1,19,326,2017-11-08 22:15:55,0
110000,2,1,19,477,2017-11-09 07:05:16,0
88719,23,1,25,153,2017-11-09 10:40:28,0
39755,3,1,8,130,2017-11-06 23:27:14,0
32661,12,1,19,178,2017-11-09 05:20:57,0
35984,2,1,13,452,2017-11-08 04:25:59,0
93620,18,1,15,439,2017-11-06 19:09:14,0
48282,15,1,18,130,2017-11-09 11:20:25,0
102994,3,1,16,280,2017-11-08 13:24:51,0
7749,15,1,13,265,2017-11-08 15:04:52,0
66831,2,1,19,219,2017-11-07 14:59:36,0
25041,12,1,18,259,2017-11-07 04:19:49,0
103052,3,2,13,137,2017-11-07 13:17:14,0
129931,3,1,13,130,2017-11-07 23:25:39,0
164682,82,1,13,21,2017-11-08 06:06:21,0
115525,8,1,14,145,2017-11-07 09:16:18,0
70975,2,1,8,435,2017-11-09 06:52:37,0
88312,23,1,35,153,2017-11-09 03:22:46,0
123788,12,1,19,409,2017-11-06 20:23:47,0
210555,14,1,14,480,2017-11-09 08:52:59,0
25352,15,1,13,315,2017-11-08 08:19:42,0
4989,2,1,42,477,2017-11-07 05:44:22,0
90731,18,1,19,439,2017-11-07 15:59:56,0
106507,15,1,19,430,2017-11-07 00:15:29,0
169475,14,1,16,349,2017-11-07 13:38:00,0
596,15,1,19,265,2017-11-08 18:28:25,0
35905,18,1,36,107,2017-11-09 01:31:03,0
45327,2,1,10,205,2017-11-08 07:21:17,0
84703,28,1,37,135,2017-11-09 12:50:25,0
5314,14,1,6,463,2017-11-07 14:16:30,0
95434,7,1,19,101,2017-11-09 05:57:20,0
186808,27,1,18,122,2017-11-08 23:24:33,0
93230,15,1,19,315,2017-11-08 23:27:53,0
123701,2,1,13,237,2017-11-09 05:45:24,0
59125,2,2,19,205,2017-11-07 15:45:06,0
20215,6,1,20,459,2017-11-06 23:10:55,0
71286,3,1,23,280,2017-11-07 05:10:52,0
36720,3,1,13,280,2017-11-08 02:21:35,0
113812,2,1,19,219,2017-11-09 11:42:40,0
109035,12,1,37,409,2017-11-09 05:44:45,0
36691,10,1,22,377,2017-11-09 11:18:35,0
106279,3,1,19,280,2017-11-09 07:14:39,0
42956,21,1,10,128,2017-11-09 04:10:58,0
116708,7,1,13,101,2017-11-07 10:27:44,0
158006,2,1,22,477,2017-11-06 17:36:13,0
115292,14,1,22,379,2017-11-08 02:35:27,0
16032,2,1,13,435,2017-11-08 01:43:54,0
64265,3,1,13,280,2017-11-08 08:54:27,0
29540,9,1,13,258,2017-11-08 10:37:19,0
44582,37,1,17,21,2017-11-07 10:23:30,0
79902,3,1,19,205,2017-11-09 04:00:57,0
67441,2,1,19,258,2017-11-07 01:03:22,0
112086,3,1,17,280,2017-11-08 12:54:05,0
183696,9,1,10,215,2017-11-07 05:33:06,0
108913,14,1,19,379,2017-11-08 12:48:22,0
94958,18,1,13,439,2017-11-09 10:40:28,0
94448,12,1,19,245,2017-11-08 13:48:55,0
46656,18,1,13,107,2017-11-07 07:30:51,0
64341,2,1,22,237,2017-11-09 11:27:54,0
15771,26,1,13,266,2017-11-07 01:20:28,0
48043,15,1,19,315,2017-11-07 07:17:29,0
56257,12,1,18,265,2017-11-08 04:05:03,0
123878,10,1,17,317,2017-11-08 10:03:18,0
44757,2,1,16,237,2017-11-08 03:00:42,0
76788,2,1,20,435,2017-11-09 02:07:58,0
18747,14,1,1,134,2017-11-07 03:21:13,0
36557,20,1,19,259,2017-11-07 10:21:41,0
69484,14,1,19,379,2017-11-07 11:11:16,0
108925,3,1,19,280,2017-11-09 02:57:27,0
107586,15,1,19,140,2017-11-07 00:03:42,0
38852,13,1,15,477,2017-11-07 09:00:23,0
18365,3,1,25,130,2017-11-09 03:13:27,0
51428,9,1,18,334,2017-11-07 14:54:32,0
5348,3,1,12,280,2017-11-08 14:12:22,0
102135,18,1,19,121,2017-11-07 08:34:28,0
95294,3,1,15,280,2017-11-07 13:38:10,0
102174,3,1,19,280,2017-11-08 16:38:29,0
177236,10,1,25,377,2017-11-08 14:28:06,0
84896,20,1,19,478,2017-11-07 12:25:38,0
119377,15,1,41,379,2017-11-09 14:59:54,0
68988,2,1,13,212,2017-11-08 14:52:47,0
80743,4,1,19,101,2017-11-09 08:47:08,0
133461,2,1,19,435,2017-11-07 03:06:19,0
28113,12,1,17,178,2017-11-09 12:58:11,0
148745,12,1,25,140,2017-11-07 11:00:31,0
111251,15,1,49,245,2017-11-07 14:22:30,0
65589,8,1,18,145,2017-11-07 16:30:10,0
111324,15,1,18,245,2017-11-08 06:56:49,0
55874,6,1,13,459,2017-11-07 04:18:21,0
34253,2,1,19,452,2017-11-07 05:35:02,0
85028,18,1,22,121,2017-11-09 04:29:12,0
1142,2,1,17,477,2017-11-09 09:06:21,0
85192,24,2,19,105,2017-11-07 22:57:09,0
25009,15,2,17,245,2017-11-09 03:26:28,0
250546,23,1,9,153,2017-11-08 15:14:14,0
125190,2,1,16,477,2017-11-08 07:31:27,0
54984,15,1,41,278,2017-11-08 13:34:20,0
12340,1,1,13,124,2017-11-07 09:03:22,0
48282,9,1,15,215,2017-11-08 14:27:27,0
79528,12,1,13,259,2017-11-08 11:32:26,0
126168,9,1,22,334,2017-11-08 00:20:44,0
101265,17,1,13,280,2017-11-07 00:56:53,0
175111,3,1,18,280,2017-11-08 04:26:59,0
49602,18,1,19,107,2017-11-07 14:06:28,0
53058,9,1,19,134,2017-11-07 16:07:51,0
20362,21,2,9,232,2017-11-08 14:30:50,0
117944,15,1,13,130,2017-11-09 03:06:59,0
228795,21,1,13,232,2017-11-09 13:19:13,0
54524,28,1,15,135,2017-11-08 06:30:59,0
85190,1,1,19,118,2017-11-06 23:51:11,0
48255,3,1,13,135,2017-11-08 05:15:02,0
208937,9,1,19,134,2017-11-07 21:44:43,0
128799,110,3866,866,347,2017-11-09 09:42:16,0
51347,12,1,32,245,2017-11-07 15:55:35,0
118512,9,1,20,442,2017-11-09 11:45:33,0
7255,9,1,19,489,2017-11-08 14:51:23,0
22593,14,1,19,134,2017-11-08 09:52:57,0
98424,9,1,1,107,2017-11-08 14:48:51,0
38482,15,1,13,386,2017-11-07 08:01:46,0
78420,15,1,25,130,2017-11-07 14:38:54,0
98971,32,1,23,376,2017-11-09 00:24:41,0
22237,7,1,22,101,2017-11-07 10:23:26,0
64673,2,1,19,237,2017-11-08 05:07:07,0
125042,22,1,6,116,2017-11-08 09:32:12,0
53454,6,1,25,459,2017-11-07 05:52:33,0
88281,18,1,19,107,2017-11-08 11:38:24,0
119369,20,1,3,478,2017-11-09 11:35:29,0
47377,6,1,17,459,2017-11-09 07:42:27,0
2095,14,1,19,463,2017-11-08 07:33:51,0
29085,15,1,13,480,2017-11-09 15:22:34,0
132062,2,1,35,237,2017-11-09 03:30:00,0
110938,2,1,13,237,2017-11-06 23:27:44,0
116285,9,1,19,445,2017-11-08 02:32:10,0
115092,18,1,19,107,2017-11-08 06:14:21,0
95779,3,1,18,317,2017-11-08 07:31:19,0
113854,3,1,18,280,2017-11-09 02:13:01,0
94059,3,1,10,280,2017-11-09 00:05:24,0
4052,12,1,6,19,2017-11-08 16:38:19,0
162820,28,1,19,135,2017-11-09 04:58:02,0
142547,15,1,18,111,2017-11-08 08:46:13,0
48282,7,1,5,101,2017-11-08 05:03:46,0
16859,15,1,10,430,2017-11-07 09:32:15,0
111847,64,1,23,459,2017-11-07 23:44:45,0
93291,12,1,19,340,2017-11-09 12:00:09,0
101437,3,1,19,280,2017-11-08 03:15:31,0
123012,21,2,13,128,2017-11-06 23:19:39,0
13812,6,1,13,459,2017-11-07 16:35:57,0
111025,14,1,16,371,2017-11-09 15:02:41,0
97744,4,1,17,101,2017-11-08 02:37:04,0
65582,9,1,20,466,2017-11-08 08:17:26,0
2753,12,1,6,277,2017-11-08 01:04:08,0
45318,8,1,13,140,2017-11-08 12:10:27,0
77325,14,1,9,379,2017-11-09 05:04:48,0
5348,3,1,10,280,2017-11-08 10:42:23,0
44744,2,1,13,435,2017-11-07 00:14:00,0
10239,3,1,19,280,2017-11-08 04:47:32,0
168163,2,1,10,377,2017-11-09 02:44:50,0
164229,2,1,19,236,2017-11-07 12:54:37,0
95631,13,1,19,477,2017-11-09 01:25:30,0
44744,21,1,18,232,2017-11-07 16:29:33,0
37120,2,1,20,477,2017-11-09 07:19:09,0
84510,1,1,19,153,2017-11-07 12:55:55,0
54065,29,1,19,101,2017-11-08 12:12:52,0
52766,2,1,13,122,2017-11-07 17:11:14,0
104978,15,1,19,265,2017-11-07 14:25:50,0
105485,2,1,8,205,2017-11-07 18:18:53,0
65631,3,1,32,130,2017-11-07 10:43:55,0
79881,3,1,19,280,2017-11-09 05:59:23,0
29403,15,1,17,245,2017-11-07 12:26:59,0
160869,15,1,41,245,2017-11-08 09:58:32,0
103648,6,1,13,459,2017-11-08 05:41:48,0
100275,2,1,19,477,2017-11-07 07:55:14,0
188586,12,1,8,497,2017-11-07 01:52:00,0
200987,2,1,13,219,2017-11-07 00:19:55,0
93383,20,1,13,259,2017-11-08 13:46:36,0
25321,3,1,13,280,2017-11-08 00:05:46,0
201182,12,1,22,145,2017-11-06 20:48:37,0
117423,3,1,19,280,2017-11-07 11:09:36,0
23907,12,1,13,259,2017-11-06 19:59:35,0
77048,2,1,13,205,2017-11-08 15:05:53,0
86419,18,1,37,107,2017-11-09 00:34:17,0
5381,12,1,19,328,2017-11-09 08:13:04,0
57295,15,1,23,245,2017-11-09 03:40:18,0
47083,2,1,19,236,2017-11-08 06:04:52,0
53964,11,1,28,360,2017-11-09 14:35:19,0
14921,2,1,18,435,2017-11-07 04:36:03,0
92766,9,1,20,234,2017-11-08 22:08:33,0
41978,12,1,40,178,2017-11-07 01:36:03,0
141432,15,1,10,153,2017-11-08 09:49:11,0
73487,12,1,19,245,2017-11-07 03:49:58,0
118157,9,1,19,134,2017-11-07 22:33:48,0
164737,56,1,13,406,2017-11-08 03:03:57,0
246626,18,1,22,134,2017-11-08 01:53:28,0
109826,3,1,20,280,2017-11-08 05:33:48,0
32665,18,1,19,376,2017-11-09 06:00:03,0
73487,18,1,53,134,2017-11-09 13:21:11,0
13886,12,1,13,259,2017-11-08 15:17:21,0
101300,3,1,20,280,2017-11-08 10:14:54,0
64620,5,1,13,317,2017-11-09 07:22:32,0
115585,3,1,49,280,2017-11-08 02:09:10,0
60320,3,1,3,115,2017-11-06 22:44:12,0
23073,3,1,13,280,2017-11-08 01:40:55,0
41313,3,1,17,280,2017-11-09 02:34:50,0
133103,3,1,13,280,2017-11-08 10:30:09,0
47273,8,1,6,145,2017-11-09 11:40:32,0
82137,3,1,23,115,2017-11-07 18:51:52,0
156730,26,1,42,121,2017-11-07 08:29:06,0
8924,1,1,13,118,2017-11-08 00:45:42,0
105603,15,2,6,153,2017-11-09 05:29:06,0
93234,2,1,27,469,2017-11-07 15:23:56,0
122032,13,1,19,477,2017-11-08 03:15:04,0
73487,14,1,3,489,2017-11-08 03:53:58,0
147211,9,1,13,134,2017-11-07 00:11:22,0
69904,22,1,47,116,2017-11-09 03:53:43,0
56166,2,1,26,435,2017-11-08 06:12:13,0
37794,15,1,47,315,2017-11-09 09:28:34,0
83803,18,1,25,376,2017-11-08 13:44:23,0
95766,18,1,70,134,2017-11-08 05:04:20,0
50037,17,1,13,280,2017-11-08 07:43:24,0
78447,9,1,13,134,2017-11-06 16:13:34,0
57591,3,1,6,280,2017-11-08 14:36:00,0
44926,12,1,16,205,2017-11-09 14:56:53,0
33924,18,1,18,107,2017-11-09 06:59:52,0
117867,3,1,19,280,2017-11-07 13:15:46,0
68804,3,1,25,379,2017-11-08 03:22:04,0
113357,15,1,23,245,2017-11-08 03:45:00,0
16478,28,1,13,135,2017-11-06 16:20:07,0
52660,11,1,1,219,2017-11-09 06:05:33,0
155833,15,1,41,245,2017-11-06 19:57:54,0
69944,14,1,19,401,2017-11-09 02:18:53,0
16693,12,1,19,122,2017-11-09 01:00:26,0
191236,18,1,41,121,2017-11-08 23:43:30,0
41261,15,1,19,245,2017-11-08 23:54:24,0
106493,12,1,13,259,2017-11-07 06:06:11,0
111025,18,1,27,107,2017-11-09 00:54:26,0
114276,3,1,3,280,2017-11-09 01:39:32,0
63205,9,1,19,232,2017-11-06 23:03:12,0
8499,8,1,13,145,2017-11-08 23:52:50,0
129931,2,1,35,477,2017-11-08 23:03:51,0
43537,7,1,19,101,2017-11-07 11:23:38,0
16579,3,1,10,280,2017-11-08 13:07:01,0
122417,12,1,19,19,2017-11-07 07:21:56,0
125833,1,1,6,125,2017-11-08 12:02:05,0
105753,18,1,37,107,2017-11-08 03:40:19,0
90555,8,1,17,145,2017-11-07 23:19:29,0
14751,12,1,20,178,2017-11-09 12:05:30,0
152257,9,1,10,489,2017-11-09 09:01:22,0
14130,18,1,13,107,2017-11-08 16:19:31,0
9923,1,1,13,13,2017-11-09 11:07:58,0
60554,3,1,19,280,2017-11-07 05:43:48,0
4957,3,1,12,424,2017-11-07 03:41:17,0
59745,22,1,13,496,2017-11-07 02:43:18,0
52043,9,1,3,234,2017-11-07 09:50:58,0
163168,12,1,13,245,2017-11-08 07:43:08,0
132703,3,1,13,130,2017-11-07 05:12:37,0
123577,2,1,27,469,2017-11-07 01:26:31,0
42869,12,1,22,182,2017-11-08 02:26:27,0
22187,2,1,13,435,2017-11-09 13:37:40,0
92852,12,1,19,326,2017-11-08 08:11:59,0
