ip,app,device,os,channel,click_time,is_attributed
103019,8,1,13,145,2017-11-06 16:00:06,0
119202,12,1,607,259,2017-11-06 16:00:06,0
165467,3,1,19,452,2017-11-06 16:00:06,0
175734,29,1,13,343,2017-11-06 16:00:06,0
118563,9,1,1,134,2017-11-06 16:00:06,0
159205,12,1,25,259,2017-11-06 16:00:06,0
4019,15,1,19,480,2017-11-06 16:00:06,0
149633,27,1,19,122,2017-11-06 16:00:06,0
109428,18,1,6,121,2017-11-06 16:00:06,0
31482,1,59,3,153,2017-11-06 16:00:06,0
92852,18,1,20,134,2017-11-06 16:00:06,0
126483,20,2,17,259,2017-11-06 16:00:06,0
76944,17,1,19,280,2017-11-06 16:00:06,0
79857,14,1,1,349,2017-11-06 16:00:06,0
99754,12,1,19,259,2017-11-06 16:00:06,0
12540,2,1,13,477,2017-11-06 16:00:06,0
54125,15,1,17,245,2017-11-06 16:00:06,0
177386,8,1,32,145,2017-11-06 16:00:06,0
144293,19,0,21,213,2017-11-06 16:00:06,0
34859,12,1,19,205,2017-11-06 16:00:06,0
66596,12,1,8,178,2017-11-06 16:00:06,0
39140,9,1,17,134,2017-11-06 16:00:06,0
39802,24,2,17,105,2017-11-06 16:00:06,0
123896,8,1,35,145,2017-11-06 16:00:06,0
116425,15,1,19,140,2017-11-06 16:00:06,0
43289,9,1,19,215,2017-11-06 16:00:06,0
118563,1,1,1,134,2017-11-06 16:00:06,0
39140,8,1,17,145,2017-11-06 16:00:06,0
58363,18,1,19,121,2017-11-06 16:00:06,0
115290,15,1,25,140,2017-11-06 16:00:06,0
3964,9,1,47,134,2017-11-06 16:00:06,0
73671,2,2,17,205,2017-11-06 16:00:06,0
144023,64,1,13,459,2017-11-06 16:00:06,0
116795,8,1,19,145,2017-11-06 16:00:06,0
100275,18,1,23,107,2017-11-06 16:00:06,0
79182,27,1,31,153,2017-11-06 16:00:06,0
66015,8,1,12,145,2017-11-06 16:00:06,0
57849,1,1,19,153,2017-11-06 16:00:06,0
108386,18,1,13,439,2017-11-06 16:00:06,0
51590,1,1,19,153,2017-11-06 16:00:06,0
182867,1,1,16,134,2017-11-06 16:00:06,0
110523,15,1,13,315,2017-11-06 16:00:06,0
207745,3,1,15,452,2017-11-06 16:00:06,0
98274,3,1,19,137,2017-11-06 16:00:06,0
94933,12,1,20,259,2017-11-06 16:00:06,0
14374,3,1,19,130,2017-11-06 16:00:06,0
40430,9,1,46,134,2017-11-06 16:00:06,0
106598,23,1,47,153,2017-11-06 16:00:06,0
12213,18,1,19,107,2017-11-06 16:00:06,0
13968,3,1,26,19,2017-11-06 16:00:06,0
111324,2,1,19,258,2017-11-06 16:00:06,0
66369,14,1,37,480,2017-11-06 16:00:06,0
30404,8,1,19,145,2017-11-06 16:00:06,0
111457,8,1,19,145,2017-11-06 16:00:06,0
115292,15,1,18,245,2017-11-06 16:00:06,0
21013,9,1,8,232,2017-11-06 16:00:06,0
175837,15,1,19,245,2017-11-06 16:00:06,0
52469,21,1,19,128,2017-11-06 16:00:06,0
48062,12,2,79,259,2017-11-06 16:00:06,0
110426,9,1,35,442,2017-11-06 16:00:06,0
1036,1,1,8,134,2017-11-06 16:00:06,0
73043,12,1,13,140,2017-11-06 16:00:06,0
7275,14,1,53,463,2017-11-06 16:00:06,0
48004,12,1,18,140,2017-11-06 16:00:06,0
27478,6,1,17,459,2017-11-06 16:00:06,0
91712,2,1,47,205,2017-11-06 16:00:06,0
86188,2,1,25,477,2017-11-06 16:00:06,0
104692,18,1,19,107,2017-11-06 16:00:06,0
134184,23,1,35,153,2017-11-06 16:00:06,0
15444,15,1,13,245,2017-11-06 16:00:06,0
66948,18,1,19,439,2017-11-06 16:00:06,0
7088,9,1,3,134,2017-11-06 16:00:06,0
7088,1,1,3,134,2017-11-06 16:00:06,0
66596,12,1,8,178,2017-11-06 16:00:06,0
68657,9,1,13,244,2017-11-06 16:00:06,0
182971,27,1,6,122,2017-11-06 16:00:06,0
44377,12,1,19,259,2017-11-06 16:00:06,0
182506,23,1,66,153,2017-11-06 16:00:06,0
79023,15,1,17,140,2017-11-06 16:00:06,0
62379,2,1,13,122,2017-11-06 16:00:06,0
52791,8,1,3,145,2017-11-06 16:00:06,0
43984,15,1,18,245,2017-11-06 16:00:06,0
4019,14,1,19,489,2017-11-06 16:00:06,0
105456,25,1,13,259,2017-11-06 16:00:06,0
118930,15,1,3,315,2017-11-06 16:00:06,0
181152,1,1,6,377,2017-11-06 16:00:06,0
109428,12,1,6,245,2017-11-06 16:00:06,0
41399,12,1,12,140,2017-11-06 16:00:06,0
35129,2,1,10,477,2017-11-06 16:00:06,0
140003,6,1,13,459,2017-11-06 16:00:06,0
96937,12,1,27,245,2017-11-06 16:00:06,0
172571,18,1,10,134,2017-11-06 16:00:06,0
77048,12,2,13,140,2017-11-06 16:00:06,0
67823,9,1,25,134,2017-11-06 16:00:06,0
73516,150,1,15,110,2017-11-06 16:00:06,0
180605,12,1,13,245,2017-11-06 16:00:06,0
37183,6,1,19,125,2017-11-06 16:00:06,0
83260,64,1,19,459,2017-11-06 16:00:06,0
66015,9,1,12,134,2017-11-06 16:00:06,0
66596,9,1,8,134,2017-11-06 16:00:06,0
127755,12,1,31,265,2017-11-06 16:00:06,0
62109,9,1,32,134,2017-11-06 16:00:06,0
1732,8,1,13,145,2017-11-06 16:00:06,0
38684,15,1,19,315,2017-11-06 16:00:06,0
105456,25,1,13,259,2017-11-06 16:00:06,0
130255,8,1,26,145,2017-11-06 16:00:06,0
76529,12,1,6,178,2017-11-06 16:00:06,0
67097,18,1,28,121,2017-11-06 16:00:06,0
181671,15,1,25,140,2017-11-06 16:00:06,0
120638,15,1,19,140,2017-11-06 16:00:06,0
199549,6,1,32,125,2017-11-06 16:00:06,0
53454,23,1,19,153,2017-11-06 16:00:06,0
9602,12,1,22,245,2017-11-06 16:00:06,0
79909,2,1,9,243,2017-11-06 16:00:06,0
102467,8,1,17,145,2017-11-06 16:00:06,0
132058,9,1,8,234,2017-11-06 16:00:06,0
76837,12,1,19,265,2017-11-06 16:00:06,0
193464,3,1,13,280,2017-11-06 16:00:06,0
64330,6,1,41,459,2017-11-06 16:00:06,0
74571,1,1,19,137,2017-11-06 16:00:06,0
20218,2,1,16,477,2017-11-06 16:00:06,0
73487,12,1,13,326,2017-11-06 16:00:06,0
119823,9,1,18,134,2017-11-06 16:00:06,0
34636,21,1,17,128,2017-11-06 16:00:06,0
43834,9,2,13,215,2017-11-06 16:00:06,0
68271,26,1,16,266,2017-11-06 16:00:06,0
111457,15,1,19,140,2017-11-06 16:00:06,0
114735,9,1,13,134,2017-11-06 16:00:06,0
96937,15,1,27,245,2017-11-06 16:00:06,0
178949,3,1,13,280,2017-11-06 16:00:06,0
63762,15,1,9,3,2017-11-06 16:00:06,0
195797,12,1,6,135,2017-11-06 16:00:06,0
64516,15,1,28,140,2017-11-06 16:00:06,0
106493,18,1,19,121,2017-11-06 16:00:06,0
44615,3,1,19,489,2017-11-06 16:00:06,0
52791,15,1,3,140,2017-11-06 16:00:06,0
20262,9,1,19,134,2017-11-06 16:00:06,0
161281,2,1,13,212,2017-11-06 16:00:06,0
21894,14,1,20,439,2017-11-06 16:00:06,0
164312,64,1,22,459,2017-11-06 16:00:06,0
31382,15,1,10,480,2017-11-06 16:00:06,0
1494,12,1,26,245,2017-11-06 16:00:06,0
195797,9,1,6,232,2017-11-06 16:00:06,0
107059,8,1,25,145,2017-11-06 16:00:06,0
73043,9,1,13,442,2017-11-06 16:00:06,0
99160,15,1,17,3,2017-11-06 16:00:06,0
88127,12,1,18,409,2017-11-06 16:00:06,0
2564,9,1,19,134,2017-11-06 16:00:06,0
106690,14,1,19,442,2017-11-06 16:00:06,0
31382,14,1,10,480,2017-11-06 16:00:06,0
65785,15,1,35,245,2017-11-06 16:00:06,0
171067,18,1,25,134,2017-11-06 16:00:06,0
73487,9,1,13,134,2017-11-06 16:00:06,0
3994,9,1,13,134,2017-11-06 16:00:06,0
96865,20,1,13,259,2017-11-06 16:00:06,0
81013,2,1,19,452,2017-11-06 16:00:06,0
70563,15,1,9,140,2017-11-06 16:00:06,0
96865,24,1,13,105,2017-11-06 16:00:06,0
75229,268,3032,607,347,2017-11-06 16:00:06,0
62960,15,1,37,245,2017-11-06 16:00:06,0
70563,8,1,9,145,2017-11-06 16:00:06,0
130465,18,1,6,121,2017-11-06 16:00:06,0
130255,15,1,26,140,2017-11-06 16:00:06,0
26814,9,59,3,442,2017-11-06 16:00:06,0
194673,11,1,13,122,2017-11-06 16:00:06,0
4946,3,1,10,280,2017-11-06 16:00:06,0
50374,8,1,20,145,2017-11-06 16:00:06,0
118563,8,1,1,145,2017-11-06 16:00:06,0
70563,9,1,9,134,2017-11-06 16:00:06,0
89946,9,1,13,215,2017-11-06 16:00:06,0
212238,2,1,19,212,2017-11-06 16:00:06,0
100300,3,1,19,489,2017-11-06 16:00:06,0
86466,3,1,19,205,2017-11-06 16:00:06,0
18753,32,1,13,21,2017-11-06 16:00:06,0
73671,21,2,17,128,2017-11-06 16:00:06,0
89590,18,1,19,107,2017-11-06 16:00:06,0
120452,21,1,19,128,2017-11-06 16:00:06,0
201182,9,1,18,134,2017-11-06 16:00:06,0
178674,18,1,14,134,2017-11-06 16:00:06,0
56319,12,1,13,245,2017-11-06 16:00:06,0
98052,18,1,13,107,2017-11-06 16:00:06,0
104650,2,1,19,435,2017-11-06 16:00:06,0
44555,23,1,19,153,2017-11-06 16:00:06,0
41841,15,1,4,245,2017-11-06 16:00:06,0
79023,8,1,17,145,2017-11-06 16:00:06,0
98412,9,1,16,134,2017-11-06 16:00:06,0
48004,13,1,18,400,2017-11-06 16:00:06,0
6414,25,1,14,259,2017-11-06 16:00:06,0
41735,15,1,15,140,2017-11-06 16:00:06,0
61395,9,1,17,215,2017-11-06 16:00:06,0
67494,12,1,8,259,2017-11-06 16:00:06,0
17865,15,1,13,245,2017-11-06 16:00:06,0
119349,12,1,19,245,2017-11-06 16:00:06,0
76681,2,1,13,477,2017-11-06 16:00:06,0
53964,1,1,19,137,2017-11-06 16:00:06,0
201182,12,1,18,178,2017-11-06 16:00:06,0
123842,6,1,8,459,2017-11-06 16:00:06,0
88666,9,1,25,215,2017-11-06 16:00:06,0
81935,9,2,79,234,2017-11-06 16:00:06,0
122592,21,1,37,128,2017-11-06 16:00:06,0
118930,14,1,3,401,2017-11-06 16:00:06,0
112907,3,1,13,280,2017-11-06 16:00:06,0
121074,12,1,19,178,2017-11-06 16:00:06,0
73516,3,1,13,153,2017-11-06 16:00:06,0
58363,12,1,19,245,2017-11-06 16:00:06,0
76529,9,1,6,134,2017-11-06 16:00:06,0
3994,6,1,8,125,2017-11-06 16:00:06,0
37290,2,1,47,477,2017-11-06 16:00:06,0
10464,6,1,13,125,2017-11-06 16:00:06,0
181671,8,1,25,145,2017-11-06 16:00:06,0
82265,11,1,19,319,2017-11-06 16:00:06,0
162388,15,1,10,268,2017-11-06 16:00:06,0
19234,21,2,49,128,2017-11-06 16:00:06,0
195797,2,1,6,243,2017-11-06 16:00:06,0
67494,9,1,8,234,2017-11-06 16:00:06,0
177386,9,1,32,134,2017-11-06 16:00:06,0
65785,18,1,35,121,2017-11-06 16:00:06,0
2965,3,1,18,115,2017-11-06 16:00:06,0
62094,9,1,11,215,2017-11-06 16:00:06,0
41399,9,1,12,258,2017-11-06 16:00:06,0
17728,1,1,20,134,2017-11-06 16:00:06,0
62094,9,1,25,234,2017-11-06 16:00:06,0
47717,15,1,9,245,2017-11-06 16:00:06,0
128507,9,1,19,232,2017-11-06 16:00:06,0
202676,12,1,13,140,2017-11-06 16:00:06,0
192542,14,1,16,480,2017-11-06 16:00:06,0
64516,1,1,28,134,2017-11-06 16:00:06,0
41841,3,1,4,211,2017-11-06 16:00:06,0
121813,12,1,3,178,2017-11-06 16:00:06,0
38633,15,1,9,265,2017-11-06 16:00:06,0
73487,12,1,13,178,2017-11-06 16:00:06,0
116681,3,1,19,130,2017-11-06 16:00:06,0
80707,3,1,20,489,2017-11-06 16:00:06,0
140895,15,1,53,245,2017-11-06 16:00:06,0
39140,15,1,17,140,2017-11-06 16:00:06,0
53479,2,1,13,435,2017-11-06 16:00:06,0
7088,8,1,3,145,2017-11-06 16:00:06,0
17865,18,1,6,107,2017-11-06 16:00:06,0
44590,12,1,13,259,2017-11-06 16:00:06,0
177386,8,1,32,145,2017-11-06 16:00:06,0
180605,15,1,13,245,2017-11-06 16:00:06,0
103311,14,1,12,463,2017-11-06 16:00:06,0
9602,15,1,22,245,2017-11-06 16:00:06,0
174885,27,1,37,122,2017-11-06 16:00:06,0
202676,13,1,13,400,2017-11-06 16:00:06,0
116681,15,1,19,245,2017-11-06 16:00:06,0
76966,2,1,19,477,2017-11-06 16:00:06,0
118123,3,1,13,280,2017-11-06 16:00:06,0
201182,2,1,19,477,2017-11-06 16:00:06,0
126331,9,1,13,134,2017-11-06 16:00:06,0
90626,11,1,19,487,2017-11-06 16:00:06,0
38577,13,1,13,477,2017-11-06 16:00:06,0
41735,9,1,15,134,2017-11-06 16:00:06,0
81161,2,2,15,122,2017-11-06 16:00:06,0
37485,14,1,13,401,2017-11-06 16:00:06,0
41757,9,1,10,134,2017-11-06 16:00:06,0
114235,12,1,13,178,2017-11-06 16:00:06,0
148157,18,1,19,107,2017-11-06 16:00:06,0
2864,11,1,3,487,2017-11-06 16:00:06,0
27646,12,1,15,140,2017-11-06 16:00:06,0
17865,12,1,13,245,2017-11-06 16:00:06,0
120638,9,1,19,134,2017-11-06 16:00:06,0
62294,21,1,19,128,2017-11-06 16:00:06,0
27646,9,1,15,258,2017-11-06 16:00:06,0
109428,15,1,6,245,2017-11-06 16:00:06,0
103021,18,1,25,134,2017-11-06 16:00:06,0
141893,15,1,13,278,2017-11-06 16:00:06,0
3964,1,1,47,134,2017-11-06 16:00:06,0
195791,18,1,16,134,2017-11-06 16:00:06,0
12971,1,1,13,134,2017-11-06 16:00:06,0
131336,15,1,13,315,2017-11-06 16:00:06,0
70241,15,1,19,245,2017-11-06 16:00:06,0
201565,9,1,9,215,2017-11-06 16:00:06,0
111324,3,1,19,135,2017-11-06 16:00:06,0
81725,9,1,15,215,2017-11-06 16:00:06,0
99945,3,1,19,424,2017-11-06 16:00:06,0
3994,8,1,13,145,2017-11-06 16:00:06,0
182867,8,1,16,145,2017-11-06 16:00:06,0
58250,13,1,41,477,2017-11-06 16:00:06,0
189154,64,1,12,459,2017-11-06 16:00:06,0
48296,12,1,19,140,2017-11-06 16:00:06,0
17728,9,1,20,134,2017-11-06 16:00:06,0
81102,15,1,18,245,2017-11-06 16:00:06,0
91661,2,1,19,205,2017-11-06 16:00:06,0
114276,18,1,14,121,2017-11-06 16:00:06,0
205513,6,1,15,459,2017-11-06 16:00:06,0
37485,15,1,13,130,2017-11-06 16:00:06,0
1036,8,1,8,145,2017-11-06 16:00:06,0
38835,15,1,25,245,2017-11-06 16:00:06,0
53454,12,1,14,245,2017-11-06 16:00:06,0
69741,12,1,19,178,2017-11-06 16:00:06,0
58793,18,1,13,121,2017-11-06 16:00:06,0
59447,12,1,16,140,2017-11-06 16:00:06,0
42968,2,1,14,435,2017-11-06 16:00:06,0
27646,15,1,15,138,2017-11-06 16:00:06,0
41757,12,1,10,178,2017-11-06 16:00:06,0
95312,12,1,6,245,2017-11-06 16:00:06,0
99344,18,1,22,134,2017-11-06 16:00:06,0
1036,9,1,8,134,2017-11-06 16:00:06,0
86865,12,1,16,19,2017-11-06 16:00:06,0
53960,22,2,19,116,2017-11-06 16:00:06,0
44339,12,1,9,19,2017-11-06 16:00:06,0
22268,2,1,9,364,2017-11-06 16:00:06,0
123852,13,1,13,477,2017-11-06 16:00:06,0
103411,11,1,13,122,2017-11-06 16:00:06,0
133580,3,1,19,137,2017-11-06 16:00:06,0
100212,18,1,16,134,2017-11-06 16:00:06,0
201182,8,1,13,145,2017-11-06 16:00:06,0
79827,9,1,19,215,2017-11-06 16:00:06,0
89312,3,1,10,137,2017-11-06 16:00:06,0
118849,9,1,19,442,2017-11-06 16:00:06,0
104650,14,1,19,442,2017-11-06 16:00:06,0
31303,15,1,13,315,2017-11-06 16:00:06,0
49407,15,1,13,3,2017-11-06 16:00:06,0
51719,2,1,13,477,2017-11-06 16:00:06,0
160999,183,3032,607,347,2017-11-06 16:00:06,0
109800,15,1,13,140,2017-11-06 16:00:06,0
37892,3,1,19,130,2017-11-06 16:00:06,0
172684,2,2,13,477,2017-11-06 16:00:06,0
126483,3,1,19,280,2017-11-06 16:00:06,0
81102,12,1,18,245,2017-11-06 16:00:06,0
55951,21,1,11,128,2017-11-06 16:00:06,0
28013,18,1,13,439,2017-11-06 16:00:06,0
118849,12,1,19,140,2017-11-06 16:00:06,0
101412,18,1,1,107,2017-11-06 16:00:06,0
44488,3,1,14,402,2017-11-06 16:00:06,0
118847,6,1,9,125,2017-11-06 16:00:06,0
46658,9,1,13,232,2017-11-06 16:00:06,0
40430,29,1,46,317,2017-11-06 16:00:06,0
103698,27,1,13,122,2017-11-06 16:00:06,0
120088,12,1,31,140,2017-11-06 16:00:06,0
79827,9,1,11,215,2017-11-06 16:00:06,0
157830,2,1,8,477,2017-11-06 16:00:06,0
2938,64,1,35,459,2017-11-06 16:00:06,0
69741,9,1,19,134,2017-11-06 16:00:06,0
73516,1,1,19,349,2017-11-06 16:00:06,0
114314,1,1,18,137,2017-11-06 16:00:06,0
53454,3,1,13,452,2017-11-06 16:00:06,0
105587,2,1,19,219,2017-11-06 16:00:06,0
183665,2,1,13,435,2017-11-06 16:00:06,0
198573,9,2,4,215,2017-11-06 16:00:06,0
3964,9,1,13,232,2017-11-06 16:00:06,0
160220,12,1,13,140,2017-11-06 16:00:06,0
2965,3,1,18,417,2017-11-06 16:00:06,0
56365,2,1,1,237,2017-11-06 16:00:06,0
202676,15,1,13,138,2017-11-06 16:00:06,0
28472,17,1,19,280,2017-11-06 16:00:06,0
26814,9,1,19,215,2017-11-06 16:00:06,0
145656,3,1,13,409,2017-11-06 16:00:06,0
92673,18,1,19,107,2017-11-06 16:00:06,0
92878,15,1,49,245,2017-11-06 16:00:06,0
95125,3,1,18,379,2017-11-06 16:00:06,0
159161,8,1,13,145,2017-11-06 16:00:06,0
98033,2,1,9,243,2017-11-06 16:00:06,0
121845,20,1,9,478,2017-11-06 16:00:06,0
35826,1,1,13,134,2017-11-06 16:00:06,0
126447,3,1,13,379,2017-11-06 16:00:06,0
48979,9,1,11,234,2017-11-06 16:00:06,0
48979,12,1,11,259,2017-11-06 16:00:06,0
113363,9,1,13,466,2017-11-06 16:00:06,0
68764,12,1,13,265,2017-11-06 16:00:06,0
95312,15,1,6,245,2017-11-06 16:00:06,0
95145,3,1,53,211,2017-11-06 16:00:06,0
70464,12,1,23,245,2017-11-06 16:00:06,0
83584,2,1,18,477,2017-11-06 16:00:06,0
146001,21,1,19,128,2017-11-06 16:00:06,0
91461,13,1,9,477,2017-11-06 16:00:06,0
196400,3,1,17,489,2017-11-06 16:00:06,0
95145,15,1,53,245,2017-11-06 16:00:06,0
189687,3,1,18,424,2017-11-06 16:00:06,0
67628,18,1,13,107,2017-11-06 16:00:06,0
64516,9,1,28,134,2017-11-06 16:00:06,0
101919,12,1,13,259,2017-11-06 16:00:06,0
124953,12,1,13,265,2017-11-06 16:00:06,0
100341,18,1,13,107,2017-11-06 16:00:06,0
98412,18,1,13,121,2017-11-06 16:00:06,0
98412,8,1,16,145,2017-11-06 16:00:06,0
19319,1,1,17,137,2017-11-06 16:00:06,0
125151,18,1,19,121,2017-11-06 16:00:06,0
133591,18,1,13,121,2017-11-06 16:00:06,0
92878,3,1,49,130,2017-11-06 16:00:06,0
105269,12,1,18,140,2017-11-06 16:00:06,0
109516,3,1,18,424,2017-11-06 16:00:06,0
153289,15,1,6,265,2017-11-06 16:00:06,0
4019,3,1,19,409,2017-11-06 16:00:06,0
23361,18,1,34,107,2017-11-06 16:00:06,0
80058,11,1,19,319,2017-11-06 16:00:06,0
99150,12,1,49,259,2017-11-06 16:00:06,0
194039,2,1,35,435,2017-11-06 16:00:06,0
19869,3,1,6,466,2017-11-06 16:00:06,0
89562,12,1,17,140,2017-11-06 16:00:06,0
85120,12,1,19,259,2017-11-06 16:00:06,0
7755,21,2,9,128,2017-11-06 16:00:06,0
95312,18,1,6,121,2017-11-06 16:00:06,0
72833,3,1,22,280,2017-11-06 16:00:06,0
51992,6,1,19,459,2017-11-06 16:00:06,0
66507,18,1,19,107,2017-11-06 16:00:06,0
139507,12,1,19,481,2017-11-06 16:00:06,0
122218,9,1,13,215,2017-11-06 16:00:06,0
80476,3,1,41,280,2017-11-06 16:00:06,0
35710,2,1,13,401,2017-11-06 16:00:06,0
153654,35,1,13,274,2017-11-06 16:00:06,0
100236,18,3032,607,107,2017-11-06 16:00:06,0
109676,3,1,2,205,2017-11-06 16:00:06,0
68338,15,1,17,245,2017-11-06 16:00:06,0
191954,2,1,8,435,2017-11-06 16:00:06,0
131336,20,1,13,478,2017-11-06 16:00:06,0
110386,12,1,13,259,2017-11-06 16:00:06,0
71238,26,1,19,266,2017-11-06 16:00:06,0
87879,12,1,19,178,2017-11-06 16:00:06,0
185040,12,1,35,245,2017-11-06 16:00:06,0
69819,20,1,6,478,2017-11-06 16:00:06,0
185040,18,1,35,121,2017-11-06 16:00:06,0
178873,21,1,19,128,2017-11-06 16:00:06,0
2494,11,1,13,325,2017-11-06 16:00:06,0
163202,15,1,19,245,2017-11-06 16:00:06,0
25289,12,1,13,140,2017-11-06 16:00:06,0
103019,15,1,13,140,2017-11-06 16:00:06,0
66339,6,1,35,459,2017-11-06 16:00:06,0
147957,64,1,8,459,2017-11-06 16:00:06,0
191907,3,1,10,280,2017-11-06 16:00:06,0
123842,64,1,8,459,2017-11-06 16:00:06,0
86188,2,1,25,477,2017-11-06 16:00:06,0
31379,6,1,8,125,2017-11-06 16:00:06,0
86767,14,1,22,379,2017-11-06 16:00:06,0
66507,18,1,19,107,2017-11-06 16:00:06,0
73671,21,2,19,128,2017-11-06 16:00:06,0
87879,9,1,19,134,2017-11-06 16:00:06,0
97300,2,1,16,477,2017-11-06 16:00:06,0
96937,23,1,13,153,2017-11-06 16:00:06,0
190572,6,1,18,459,2017-11-06 16:00:06,0
87778,3,1,19,280,2017-11-06 16:00:06,0
156720,18,1,19,439,2017-11-06 16:00:06,0
119823,8,1,18,145,2017-11-06 16:00:06,0
19606,3,1,23,280,2017-11-06 16:00:06,0
72713,5,1,13,377,2017-11-06 16:00:06,0
179413,22,1,13,116,2017-11-06 16:00:06,0
209391,15,2,6,245,2017-11-06 16:00:06,0
9496,11,1,37,319,2017-11-06 16:00:06,0
119813,64,1,15,459,2017-11-06 16:00:06,0
93021,15,1,41,245,2017-11-06 16:00:06,0
178873,3,2,19,402,2017-11-06 16:00:06,0
111414,1,1,19,153,2017-11-06 16:00:06,0
80487,8,1,25,145,2017-11-06 16:00:06,0
14733,12,1,19,328,2017-11-06 16:00:06,0
14733,2,1,19,212,2017-11-06 16:00:06,0
109211,21,1,10,128,2017-11-06 16:00:06,0
119804,2,1,44,477,2017-11-06 16:00:06,0
66015,8,1,12,145,2017-11-06 16:00:06,0
116795,2,2,12,364,2017-11-06 16:00:06,0
15046,18,1,17,107,2017-11-06 16:00:06,0
79857,2,1,1,452,2017-11-06 16:00:06,0
172465,23,1,17,153,2017-11-06 16:00:06,0
47112,15,1,3,315,2017-11-06 16:00:06,0
110032,27,1,19,153,2017-11-06 16:00:06,0
45745,23,1,10,153,2017-11-06 16:00:06,0
6509,21,1,13,128,2017-11-06 16:00:06,0
53479,12,1,13,178,2017-11-06 16:00:06,0
5348,12,1,41,265,2017-11-06 16:00:06,0
34273,15,1,19,138,2017-11-06 16:00:06,0
92766,12,1,13,265,2017-11-06 16:00:06,0
208826,15,1,18,265,2017-11-06 16:00:06,0
110047,26,1,19,266,2017-11-06 16:00:06,0
32753,14,1,13,401,2017-11-06 16:00:06,0
77048,2,2,37,205,2017-11-06 16:00:06,0
73487,27,1,28,122,2017-11-06 16:00:06,0
120638,1,1,19,134,2017-11-06 16:00:06,0
109800,9,1,13,134,2017-11-06 16:00:06,0
8259,3,1,20,280,2017-11-06 16:00:06,0
81102,18,1,18,121,2017-11-06 16:00:06,0
38944,8,1,19,145,2017-11-06 16:00:06,0
59124,3,1,19,137,2017-11-06 16:00:06,0
109734,3,1,19,19,2017-11-06 16:00:06,0
30636,3,1,3,137,2017-11-06 16:00:06,0
98033,9,1,9,232,2017-11-06 16:00:06,0
2965,9,1,18,442,2017-11-06 16:00:06,0
53479,3,1,13,280,2017-11-06 16:00:06,0
89562,1,1,17,153,2017-11-06 16:00:06,0
36521,3,1,19,19,2017-11-06 16:00:06,0
166938,23,1,19,153,2017-11-06 16:00:06,0
5314,9,1,15,215,2017-11-06 16:00:06,0
105269,9,1,18,258,2017-11-06 16:00:06,0
40430,1,1,46,460,2017-11-06 16:00:06,0
37290,2,1,47,477,2017-11-06 16:00:06,0
79827,6,1,35,125,2017-11-06 16:00:06,0
68086,151,0,38,347,2017-11-06 16:00:06,0
194139,21,2,12,128,2017-11-06 16:00:06,0
87879,3,1,19,280,2017-11-06 16:00:06,0
61132,14,1,19,439,2017-11-06 16:00:06,0
48296,9,1,19,258,2017-11-06 16:00:06,0
121683,6,1,13,125,2017-11-06 16:00:06,0
6609,9,1,20,442,2017-11-06 16:00:06,0
6609,3,1,20,417,2017-11-06 16:00:06,0
80476,12,1,41,265,2017-11-06 16:00:06,0
118930,3,1,3,442,2017-11-06 16:00:06,0
84774,27,1,10,153,2017-11-06 16:00:06,0
125108,2,1,19,477,2017-11-06 16:00:06,0
44488,3,1,8,402,2017-11-06 16:00:06,0
76944,3,1,19,280,2017-11-06 16:00:06,0
120638,8,1,19,145,2017-11-06 16:00:06,0
5314,6,1,19,125,2017-11-06 16:00:06,0
40879,12,1,27,140,2017-11-06 16:00:06,0
182113,3,1,19,173,2017-11-06 16:00:06,0
102065,2,1,13,122,2017-11-06 16:00:06,0
37972,18,1,15,107,2017-11-06 16:00:06,0
61606,15,1,19,278,2017-11-06 16:00:06,0
172209,2,1,14,477,2017-11-06 16:00:06,0
67628,9,1,18,215,2017-11-06 16:00:06,0
108858,21,1,13,128,2017-11-06 16:00:06,0
192895,9,1,19,134,2017-11-06 16:00:06,0
80409,12,1,10,178,2017-11-06 16:00:06,0
66015,15,1,12,140,2017-11-06 16:00:06,0
118563,8,1,1,145,2017-11-06 16:00:06,0
37111,2,1,3,219,2017-11-06 16:00:06,0
24252,18,3032,607,107,2017-11-06 16:00:06,0
51590,9,1,19,258,2017-11-06 16:00:06,0
204623,3,1,19,280,2017-11-06 16:00:06,0
65579,3,1,17,489,2017-11-06 16:00:06,0
43793,11,1,22,122,2017-11-06 16:00:06,0
5314,151,0,38,347,2017-11-06 16:00:06,0
101392,9,1,13,134,2017-11-06 16:00:06,0
105560,23,1,5,153,2017-11-06 16:00:06,0
89722,18,1,13,107,2017-11-06 16:00:06,0
109516,3,1,18,280,2017-11-06 16:00:06,0
80560,3,1,15,205,2017-11-06 16:00:06,0
66369,15,1,37,386,2017-11-06 16:00:06,0
94933,9,1,20,234,2017-11-06 16:00:06,0
118563,8,1,1,145,2017-11-06 16:00:06,0
174110,9,2,9,215,2017-11-06 16:00:06,0
38692,2,1,13,477,2017-11-06 16:00:06,0
124764,3,1,22,137,2017-11-06 16:00:06,0
114576,22,1,41,116,2017-11-06 16:00:06,0
53454,6,1,10,125,2017-11-06 16:00:06,0
21063,18,1,13,121,2017-11-06 16:00:06,0
5348,6,1,19,125,2017-11-06 16:00:06,0
104966,26,1,22,121,2017-11-06 16:00:06,0
50374,15,1,20,140,2017-11-06 16:00:06,0
